CH1V,CH2V,t0 =-4.880000e-05, tInc = 1.000000e-07,
-2.599600e-01,+9.717333e-01,,
-2.606533e-01,+9.786667e-01,,
-2.590400e-01,+9.832000e-01,,
-2.592666e-01,+9.764000e-01,,
-2.597333e-01,+9.786667e-01,,
-2.597333e-01,+9.672000e-01,,
-2.615866e-01,+9.854667e-01,,
-2.618133e-01,+9.924000e-01,,
-2.622800e-01,+9.946667e-01,,
-2.615866e-01,+9.717333e-01,,
-2.618133e-01,+9.946667e-01,,
-2.611200e-01,+9.809334e-01,,
-2.615866e-01,+9.992000e-01,,
-2.611200e-01,+9.854667e-01,,
-2.613466e-01,+9.854667e-01,,
-2.611200e-01,+9.809334e-01,,
-2.615866e-01,+1.003733e+00,,
-2.625066e-01,+9.969333e-01,,
-2.629733e-01,+9.786667e-01,,
-2.629733e-01,+9.832000e-01,,
-2.629733e-01,+9.992000e-01,,
-2.574133e-01,+9.786667e-01,,
-2.530133e-01,+9.900000e-01,,
-2.504666e-01,+9.992000e-01,,
-2.493066e-01,+9.854667e-01,,
-2.488400e-01,+9.946667e-01,,
-2.456000e-01,+9.946667e-01,,
-2.453733e-01,+9.946667e-01,,
-2.460666e-01,+9.946667e-01,,
-2.453733e-01,+9.969333e-01,,
-2.460666e-01,+1.001467e+00,,
-2.453733e-01,+9.924000e-01,,
-2.432800e-01,+9.992000e-01,,
-2.439733e-01,+9.969333e-01,,
-2.442133e-01,+1.001467e+00,,
-2.430533e-01,+1.003733e+00,,
-2.418933e-01,+1.006133e+00,,
-2.407333e-01,+9.946667e-01,,
-2.407333e-01,+9.992000e-01,,
-2.407333e-01,+1.006133e+00,,
-2.435200e-01,+1.003733e+00,,
-2.432800e-01,+9.969333e-01,,
-2.439733e-01,+1.003733e+00,,
-2.425866e-01,+1.001467e+00,,
-2.435200e-01,+1.010667e+00,,
-2.435200e-01,+9.992000e-01,,
-2.430533e-01,+1.017467e+00,,
-2.414266e-01,+1.001467e+00,,
-2.414266e-01,+1.001467e+00,,
-2.418933e-01,+1.003733e+00,,
-2.414266e-01,+9.992000e-01,,
-2.435200e-01,+1.012933e+00,,
-2.435200e-01,+1.019867e+00,,
-2.449066e-01,+9.946667e-01,,
-2.442133e-01,+1.015200e+00,,
-2.435200e-01,+1.006133e+00,,
-2.425866e-01,+1.006133e+00,,
-2.418933e-01,+1.019867e+00,,
-2.435200e-01,+1.010667e+00,,
-2.435200e-01,+1.003733e+00,,
-2.446667e-01,+1.006133e+00,,
-2.449066e-01,+9.900000e-01,,
-2.442133e-01,+1.008400e+00,,
-2.449066e-01,+9.946667e-01,,
-2.458266e-01,+1.006133e+00,,
-2.451333e-01,+9.946667e-01,,
-2.460666e-01,+1.006133e+00,,
-2.458266e-01,+9.969333e-01,,
-2.453733e-01,+1.017467e+00,,
-2.456000e-01,+1.001467e+00,,
-2.462933e-01,+1.006133e+00,,
-2.462933e-01,+9.946667e-01,,
-2.416666e-01,+1.015200e+00,,
-2.398133e-01,+1.008400e+00,,
-2.398133e-01,+1.012933e+00,,
-2.351733e-01,+1.006133e+00,,
-2.356400e-01,+1.015200e+00,,
-2.337867e-01,+9.854667e-01,,
